agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
50,18,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0948,956,1913,2713275,5102462,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-19.scen,-1,6,CBSH-RM,877,0,0,62,4,0,0,0,13,0,,1963,0,9,71,876,0,0,32,0,2,0
40,3,2,True,False,False,False,False,False,CBS-DK,False,4.4001,7,15,490741,534397,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-4.scen,4194,0,CBS,7,0,0,0,0,0,4,0,0,0,,54,0,0,0,0,7,1,0,0,0,0
50,12,8,True,False,False,False,False,False,CBS-DK,False,90.0527,1720,3366,1123144,2548732,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-13.scen,-1,11,CBS,1656,0,0,0,0,0,23,0,0,64,,3022,404,0,0,0,1720,0,16,0,0,0
40,11,4,True,False,True,False,False,False,CBS-DK,False,90.0153,2650,5301,3569490,9003445,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-12.scen,-1,0,CBS,2650,0,2650,0,0,0,0,0,0,0,,0,5340,0,0,0,2650,0,161,0,0,0
50,2,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0349,2138,4275,5911612,14144720,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-3.scen,-1,9,CBSH-RM,2110,0,0,8,0,0,0,0,20,0,,4331,0,11,19,2108,0,0,1,0,0,0
60,0,8,True,False,False,False,False,False,CBS-DK,False,90.0652,1321,2634,386125,1214135,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-1.scen,-1,2,CBS,1321,0,0,0,0,0,0,0,0,0,,2702,0,0,0,0,1321,0,614,0,0,0
30,7,4,True,False,True,False,False,False,CBS-DK,False,90.0086,1957,3914,8305898,22546969,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-8.scen,-1,0,CBS,1957,0,1957,0,0,0,0,0,0,0,,0,3944,0,0,0,1957,0,2,0,0,0
30,24,4,True,False,False,False,False,False,CBS-DK,False,0.117817,2,5,9414,18886,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-25.scen,2860,0,CBS,2,0,0,0,0,0,2,0,0,0,,34,0,0,0,0,2,1,0,0,0,0
60,20,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0126,2484,4910,1361560,4012749,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-21.scen,-1,3,CBSH-RM,1289,0,59,1175,10,0,0,0,10,0,,4969,59,4,1099,1381,0,0,2,0,0,0
30,7,8,True,False,False,False,False,False,CBS-DK,False,90.0215,2500,5001,1620561,5124205,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-8.scen,-1,0,CBS,2500,0,0,0,0,0,0,0,0,0,,5030,0,0,0,0,2500,0,8,0,0,0
50,9,2,True,False,True,False,False,False,CBS-DK,False,90.0242,3088,6177,432201,1115106,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-10.scen,-1,11,CBS,3088,0,3088,0,0,0,144,0,0,0,,0,6226,0,0,0,3088,0,13,0,0,0
60,9,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0334,548,1089,8583785,10314359,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-10.scen,-1,37,CBSH-RM,62,0,0,262,28,0,0,0,196,0,,1217,0,190,358,0,0,0,137,0,23,0
50,21,2,True,False,True,False,False,False,CBS-DK,False,30.6131,483,967,2414481,2702469,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-22.scen,4491,9,CBS,483,0,483,0,0,0,93,0,0,0,,0,1016,0,0,0,483,1,0,0,0,0
60,4,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0003,2235,4470,2746209,5580639,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-5.scen,-1,8,CBSH-RM,431,0,0,1786,0,0,0,0,18,0,,4530,0,19,159,2057,0,0,10,0,0,0
60,9,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0333,589,1170,9234487,11098729,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-10.scen,-1,37,CBSH-RM,62,0,0,281,28,0,0,0,218,0,,1306,0,191,398,0,0,0,367,0,23,0
30,11,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.101258,2,5,15332,31841,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-12.scen,2819,10,CBSH-RM,0,0,0,1,0,0,0,0,1,0,,34,0,2,0,0,0,1,0,0,0,0
50,16,4,True,False,True,False,False,False,CBS-DK,False,90.0313,1086,2172,6806714,15680903,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-17.scen,-1,1,CBS,1086,0,1086,0,0,0,0,0,0,0,,0,2222,0,0,0,1086,0,6,0,0,0
30,7,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.036835,2,5,3387,11901,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-8.scen,2595,0,CBSH-RM,2,0,0,0,0,0,0,0,0,0,,34,0,0,0,2,0,1,0,0,0,0
20,15,2,True,False,False,False,False,False,CBS-DK,False,1.29907,3,7,197852,218747,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-16.scen,2222,0,CBS,3,0,0,0,0,0,1,0,0,0,,26,0,0,0,0,3,1,0,0,0,0
50,13,4,True,False,True,False,False,False,CBS-DK,False,90.0707,343,685,12156060,13672475,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-14.scen,-1,2,CBS,343,0,343,0,0,0,50,0,0,0,,0,736,0,0,0,343,0,5,0,0,0
50,22,8,True,False,True,False,False,False,CBS-DK,False,90.0136,422,835,5969812,15585297,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-23.scen,-1,0,CBS,422,0,422,0,0,0,0,0,0,0,,0,894,0,0,0,422,0,139,0,0,0
50,15,2,True,False,False,True,True,False,CBSH-RM-DK,False,2.75144,17,35,535629,621823,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-16.scen,5092,12,CBSH-RM,6,0,0,2,0,0,0,0,9,0,,84,0,1,14,2,0,1,0,0,0,0
50,24,2,True,False,True,False,False,False,CBS-DK,False,90.0131,1834,3668,9093020,11056356,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-25.scen,-1,4,CBS,1834,0,1834,0,0,0,250,0,0,0,,0,3718,0,0,0,1834,0,11,0,0,0
