agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
5,14,8,True,False,False,True,True,False,CBSH-RM-DK,True,0.016015,2,5,2809,4107,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-15.scen,184,1,CBSH-RM,1,0,0,0,0,0,0,0,1,0,,9,0,1,1,0,0,1,0,0,0,0
10,15,8,True,False,False,False,False,False,CBS-DK,False,0.005435,1,3,542,1741,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-16.scen,346,2,CBS,1,0,0,0,0,0,0,0,0,0,,12,0,0,0,0,1,1,0,0,0,0
30,1,8,True,False,True,False,False,False,CBS-DK,False,90.0108,9589,17304,1940436,5248352,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-2.scen,-1,16,CBS,9589,0,9588,0,0,0,0,0,0,0,,0,19208,0,0,0,9589,0,444,0,0,0
30,7,2,True,False,True,False,False,False,CBS-DK,False,90.0023,34143,68287,5060403,11039241,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,-1,12,CBS,34143,0,34143,0,0,0,2838,0,0,0,,0,68316,0,0,0,34143,0,33,0,0,0
25,14,2,True,False,True,False,False,False,CBS-DK,False,90.0001,20766,41533,5731044,12220147,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-15.scen,-1,15,CBS,20766,0,19345,0,0,0,13,0,0,0,,0,41557,0,0,0,20766,0,15,0,0,0
25,12,8,True,False,True,False,False,False,CBS-DK,False,90.0085,13611,25920,3380721,8616230,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-13.scen,-1,15,CBS,13611,0,13611,0,0,0,0,0,0,0,,0,27247,0,0,0,13611,0,320,0,0,0
25,11,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0013,5551,10148,32113439,34484580,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-12.scen,-1,87,CBSH-RM,3101,0,0,132,1581,0,0,0,737,0,,11128,0,5251,300,0,0,0,92,0,38,0
25,23,4,True,False,True,False,False,False,CBS-DK,False,90.0007,25957,50483,4190240,10221056,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-24.scen,-1,16,CBS,25957,0,25957,0,0,0,4662,0,0,0,,0,51939,0,0,0,25957,0,121,0,0,0
30,13,4,True,False,False,False,False,False,CBS-DK,False,90.0006,18348,35713,2640930,7319447,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-14.scen,-1,22,CBS,17730,0,0,0,0,0,0,0,0,618,,27161,8947,0,0,0,18348,0,153,0,0,0
20,12,2,True,False,False,True,True,False,CBSH-RM-DK,False,17.9861,2212,4226,4659225,5434501,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-13.scen,635,48,CBSH-RM,1222,0,0,64,552,0,0,0,373,1,,4488,1,1455,755,1,1,1,0,0,0,0
10,5,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.052842,12,25,3370,8102,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-6.scen,359,11,CBSH-RM,6,0,0,2,2,0,0,0,2,0,,34,0,10,2,0,0,1,0,0,0,0
5,2,8,True,False,False,True,True,False,CBSH-RM-DK,False,0.001927,0,1,146,416,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-3.scen,141,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,1,0,0,0,0
15,15,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.025076,12,24,2753,7875,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-16.scen,451,8,CBSH-RM,10,0,0,1,0,0,0,0,1,0,,39,0,10,2,0,0,1,0,0,0,0
25,23,4,True,False,False,False,False,False,CBS-DK,False,90.0017,27562,54308,3134359,8568313,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-24.scen,-1,22,CBS,26894,0,0,0,0,0,4759,0,0,668,,52645,1836,0,0,0,27562,0,81,0,0,0
25,17,8,True,False,True,False,False,False,CBS-DK,False,90.0038,13052,24404,3387165,7442359,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,-1,19,CBS,13052,0,13052,0,0,0,0,0,0,0,,0,26129,0,0,0,13052,0,211,0,0,0
20,12,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0048,3482,6285,17725914,19446838,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-13.scen,-1,49,CBSH-RM,2033,0,0,180,428,0,0,0,841,0,,6990,0,3463,19,0,0,0,203,0,2,0
25,11,2,True,False,True,False,False,False,CBS-DK,False,90.0015,28100,56200,8066855,17262394,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-12.scen,-1,17,CBS,28100,0,27449,0,0,0,4902,0,0,0,,0,56225,0,0,0,28100,0,32,0,0,0
15,9,4,True,False,False,True,True,False,CBSH-RM-DK,True,0.103685,43,87,12061,24659,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-10.scen,393,12,CBSH-RM,37,0,0,3,2,0,0,0,1,0,,102,0,35,7,1,0,0,3,0,3,0
30,2,2,True,False,True,False,False,False,CBS-DK,False,90.0003,28715,57146,8559077,18102063,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-3.scen,-1,18,CBS,28715,0,28679,0,0,0,2825,0,0,0,,0,57460,0,0,0,28715,0,61,0,0,0
30,4,8,True,False,True,False,False,False,CBS-DK,False,90.0032,11926,22689,2784925,7103038,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-5.scen,-1,15,CBS,11926,0,11926,0,0,0,0,0,0,0,,0,23882,0,0,0,11926,0,426,0,0,0
5,7,2,True,False,False,False,False,False,CBS-DK,False,0.000827,0,1,116,354,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,111,0,CBS,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,1,0,0,0,0
5,9,4,True,False,False,False,False,False,CBS-DK,False,0.001081,0,1,119,379,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-10.scen,114,0,CBS,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,1,0,0,0,0
5,23,8,True,False,False,False,False,False,CBS-DK,False,0.789249,127,255,54953,101995,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-24.scen,192,7,CBS,127,0,0,0,0,0,0,0,0,0,,259,0,0,0,0,127,1,0,0,0,0
15,24,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.014396,5,11,3352,6170,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-25.scen,389,4,CBSH-RM,1,0,0,0,2,0,0,0,2,0,,25,0,2,3,0,0,1,0,0,0,0
10,18,4,True,False,True,False,False,False,CBS-DK,False,0.846446,37,75,157726,218099,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-19.scen,331,8,CBS,37,0,37,0,0,0,11,0,0,0,,0,84,0,0,0,37,1,0,0,0,0
30,15,2,True,False,False,False,False,False,CBS-DK,False,90.0015,32133,62575,3414112,8131428,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-16.scen,-1,15,CBS,31385,0,0,0,0,0,1185,0,0,748,,48004,15544,0,0,0,32133,0,27,0,0,0
20,22,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0127,11659,22788,13493587,19587347,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-23.scen,-1,84,CBSH-RM,6930,0,0,725,2912,0,0,0,1092,0,,23407,0,11134,525,0,0,0,85,0,10,0
15,3,8,True,False,False,False,False,False,CBS-DK,False,90.0055,16850,33164,7133959,15389245,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-4.scen,-1,11,CBS,16313,0,0,0,0,0,0,0,0,537,,26623,6555,0,0,0,16850,0,103,0,0,0
20,11,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.332144,59,111,66071,79782,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-12.scen,485,20,CBSH-RM,42,0,0,2,8,0,0,0,7,0,,138,0,55,3,1,0,1,0,0,0,0
20,3,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.943329,108,217,104235,172601,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-4.scen,522,17,CBSH-RM,34,0,0,27,22,0,0,0,25,0,,238,0,38,68,2,0,1,0,0,0,0
5,19,8,True,False,False,True,True,False,CBSH-RM-DK,True,0.028548,15,27,2594,5104,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-20.scen,141,18,CBSH-RM,12,0,0,2,1,0,0,0,0,0,,35,0,9,6,0,0,0,10,0,0,0
5,20,8,True,False,False,True,True,False,CBSH-RM-DK,False,0.097941,9,19,8488,13404,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-21.scen,197,5,CBSH-RM,4,0,0,1,2,0,0,0,2,0,,23,0,4,5,0,0,1,0,0,0,0
15,16,8,True,False,False,True,True,False,CBSH-RM-DK,True,0.291508,35,70,29330,45406,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-17.scen,425,19,CBSH-RM,21,0,0,1,10,0,0,0,3,0,,85,0,15,12,8,0,0,36,0,36,0
30,20,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.0002,26576,53153,12206874,21614257,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-21.scen,-1,41,CBSH-RM,13893,0,0,1441,6579,0,0,0,4663,0,,53190,0,18251,8325,0,0,0,20,0,1,0
25,18,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0069,8005,15716,13109835,18041763,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-19.scen,-1,33,CBSH-RM,5300,0,0,294,1028,0,0,0,1383,0,,16036,0,7062,943,0,0,0,27,0,0,0
15,9,4,True,False,True,False,False,False,CBS-DK,False,31.0157,6501,13003,3236434,5915277,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-10.scen,393,12,CBS,6501,0,6501,0,0,0,1051,0,0,0,,0,13017,0,0,0,6501,1,0,0,0,0
20,24,4,True,False,False,False,False,False,CBS-DK,False,90.0017,34241,66646,5607290,14091105,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-25.scen,-1,15,CBS,32465,0,0,0,0,0,379,0,0,1776,,51605,15121,0,0,0,34241,0,45,0,0,0
25,15,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0045,8990,17028,5816704,9389228,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-16.scen,-1,45,CBSH-RM,5487,0,0,1678,1192,0,0,0,633,0,,18005,0,8833,157,0,0,0,176,0,20,0
15,3,4,True,False,True,False,False,False,CBS-DK,False,90.0089,11346,22462,10606116,19452278,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-4.scen,-1,9,CBS,11346,0,11346,0,0,0,4,0,0,0,,0,22707,0,0,0,11346,0,50,0,0,0
10,17,2,True,False,False,False,False,False,CBS-DK,False,0.063595,32,61,15015,27246,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,247,6,CBS,28,0,0,0,0,0,0,0,0,4,,59,11,0,0,0,32,1,0,0,0,0
15,9,2,True,False,False,False,False,False,CBS-DK,False,0.761145,130,259,126876,173596,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-10.scen,373,7,CBS,128,0,0,0,0,0,31,0,0,2,,267,6,0,0,0,130,1,0,0,0,0
10,19,4,True,False,False,False,False,False,CBS-DK,False,0.102256,65,121,6578,16115,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-20.scen,274,10,CBS,57,0,4,0,0,0,0,0,0,8,,93,39,0,0,0,65,1,0,0,0,0
15,1,4,True,False,False,True,True,False,CBSH-RM-DK,False,2.57605,289,579,261891,394498,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-2.scen,460,28,CBSH-RM,183,0,0,0,58,0,0,0,48,0,,595,0,213,76,0,0,1,0,0,0,0
15,7,4,True,False,False,True,True,False,CBSH-RM-DK,True,0.008435,4,9,936,2435,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,320,7,CBSH-RM,2,0,0,0,2,0,0,0,0,0,,23,0,2,2,0,0,0,4,0,0,0
30,1,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0023,14273,26319,8019647,14420379,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-2.scen,-1,55,CBSH-RM,9390,0,0,1992,2290,0,0,0,601,0,,28597,0,13536,737,0,0,0,134,0,10,0
15,7,4,True,False,False,False,False,False,CBS-DK,False,0.301646,131,259,22865,46189,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,322,9,CBS,127,0,4,0,0,0,1,0,0,4,,249,24,0,0,0,131,1,0,0,0,0
5,14,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.007616,2,5,2370,3667,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-15.scen,159,0,CBSH-RM,1,0,0,0,0,0,0,0,1,0,,9,0,0,2,0,0,1,0,0,0,0
20,20,8,True,False,False,False,False,False,CBS-DK,False,90,11956,22991,5177595,10068308,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-21.scen,-1,19,CBS,11034,0,0,0,0,0,26,0,0,922,,19975,3035,0,0,0,11956,0,120,0,0,0
10,19,8,True,False,False,True,True,False,CBSH-RM-DK,False,0.034175,13,23,2516,5285,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-20.scen,306,18,CBSH-RM,10,0,0,2,1,0,0,0,0,0,,36,0,9,3,1,0,1,0,0,0,0
15,17,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.030242,8,17,5102,9181,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,367,12,CBSH-RM,2,0,0,0,4,0,0,0,2,0,,31,0,4,4,0,0,1,0,0,0,0
10,14,4,True,False,False,True,True,False,CBSH-RM-DK,False,0.015334,6,13,1356,4389,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-15.scen,345,2,CBSH-RM,4,0,0,0,1,0,0,0,1,0,,22,0,1,4,1,0,1,0,0,0,0
20,1,4,True,False,True,False,False,False,CBS-DK,False,90.0006,28955,57901,4021037,9529971,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-2.scen,-1,16,CBS,28955,0,28955,0,0,0,116,0,0,0,,0,57930,0,0,0,28955,0,91,0,0,0
10,12,4,True,False,True,False,False,False,CBS-DK,False,20.1861,3095,6191,2306842,4295061,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-13.scen,316,13,CBS,3095,0,3095,0,0,0,0,0,0,0,,0,6200,0,0,0,3095,1,0,0,0,0
5,17,8,True,False,False,True,True,False,CBSH-RM-DK,True,0.059732,11,23,2244,4833,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,146,4,CBSH-RM,6,0,0,5,0,0,0,0,0,0,,27,0,3,6,2,0,1,0,0,0,0
5,13,8,True,False,False,True,True,False,CBSH-RM-DK,False,0.241965,33,67,12448,26451,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-14.scen,222,6,CBSH-RM,19,0,0,5,9,0,0,0,0,0,,71,0,13,15,5,0,1,0,0,0,0
20,6,2,True,False,False,False,False,False,CBS-DK,False,0.770742,289,579,98468,170510,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-7.scen,400,7,CBS,289,0,0,0,0,0,38,0,0,0,,598,0,0,0,0,289,1,0,0,0,0
20,5,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0075,14175,28161,9431586,15904571,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-6.scen,-1,46,CBSH-RM,7871,0,0,973,3507,0,0,0,1824,0,,28620,0,11475,2700,0,0,0,40,0,9,0
25,7,4,True,False,False,True,True,False,CBSH-RM-DK,False,40.4982,6470,12910,5853151,8050148,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,613,51,CBSH-RM,4742,0,8,232,650,0,0,0,844,2,,12946,46,2179,3994,295,2,1,0,0,0,0
15,18,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0155,7695,15239,5876705,10003438,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-19.scen,-1,36,CBSH-RM,5457,0,0,988,1147,0,0,0,103,0,,15405,0,2468,4971,256,0,0,122,0,6,0
5,7,4,True,False,True,False,False,False,CBS-DK,False,0.000959,0,1,120,353,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,115,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
10,23,8,True,False,True,False,False,False,CBS-DK,False,90.0118,5457,9881,8648780,14785471,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-24.scen,-1,14,CBS,5457,0,5457,0,0,0,585,0,0,0,,0,10924,0,0,0,5457,0,68,0,0,0
30,5,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.0011,17061,33813,13597650,21959315,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-6.scen,-1,50,CBSH-RM,6810,0,0,530,4074,0,0,0,5647,0,,34775,0,9870,7191,0,0,0,41,0,4,0
20,8,4,True,False,False,False,False,False,CBS-DK,False,90.0008,24259,46963,4520610,9942673,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-9.scen,-1,18,CBS,23160,0,0,0,0,0,0,0,0,1099,,34394,13045,0,0,0,24259,0,39,0,0,0
30,13,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.0036,7146,13763,24432997,30440757,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-14.scen,-1,116,CBSH-RM,3179,0,0,821,1333,0,0,0,1813,0,,14349,0,6774,372,0,0,0,47,0,0,0
30,8,2,True,False,True,False,False,False,CBS-DK,False,90.0041,28068,56095,3535622,9273832,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-9.scen,-1,18,CBS,28068,0,28068,0,0,0,4914,0,0,0,,0,56166,0,0,0,28068,0,35,0,0,0
5,10,4,True,False,True,False,False,False,CBS-DK,False,0.015564,21,43,2341,5733,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-11.scen,100,4,CBS,21,0,21,0,0,0,0,0,0,0,,0,47,0,0,0,21,1,0,0,0,0
15,10,2,True,False,False,False,False,False,CBS-DK,False,10.8641,2684,5213,3337054,4258922,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-11.scen,296,14,CBS,2528,0,4,0,0,0,577,0,0,156,,4355,872,0,0,0,2684,1,0,0,0,0
5,21,8,True,False,True,False,False,False,CBS-DK,False,0.002268,0,1,173,437,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-22.scen,142,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
5,22,2,True,False,True,False,False,False,CBS-DK,False,0.001092,0,1,143,477,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-23.scen,138,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
20,11,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0021,4071,6884,9247679,10575561,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-12.scen,-1,51,CBSH-RM,2277,0,0,432,947,0,0,0,415,0,,8162,0,3528,543,0,0,0,118,0,12,0
5,24,8,True,False,True,False,False,False,CBS-DK,False,0.00693,1,3,601,1483,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-25.scen,178,0,CBS,1,0,1,0,0,0,0,0,0,0,,0,7,0,0,0,1,1,0,0,0,0
5,19,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.004483,4,9,763,1900,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-20.scen,103,4,CBSH-RM,3,0,0,0,0,0,0,0,1,0,,13,0,4,0,0,0,1,0,0,0,0
15,8,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.0013,18340,36681,7926187,14512541,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-9.scen,-1,24,CBSH-RM,13338,0,248,687,4315,0,0,0,0,0,,36043,652,3607,14514,219,0,0,23,0,4,0
5,15,4,True,False,True,False,False,False,CBS-DK,False,0.001405,0,1,170,548,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-16.scen,160,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
15,16,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.023145,6,13,6764,9904,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-17.scen,360,8,CBSH-RM,2,0,0,0,2,0,0,0,2,0,,27,0,4,1,1,0,1,0,0,0,0
25,18,8,True,False,True,False,False,False,CBS-DK,False,90.0045,9472,17826,4247693,9993248,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-19.scen,-1,17,CBS,9472,0,9472,0,0,0,0,0,0,0,,0,18969,0,0,0,9472,0,371,0,0,0
15,5,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0015,8889,17663,7130474,11390666,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-6.scen,-1,41,CBSH-RM,3850,0,0,718,3432,0,0,0,889,0,,17873,0,3507,5382,0,0,0,96,0,12,0
15,1,2,True,False,False,False,False,False,CBS-DK,False,90.0016,41054,81949,11666608,22369021,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-2.scen,-1,15,CBS,40894,0,0,0,0,0,825,0,0,160,,41493,40470,0,0,0,41054,0,8,0,0,0
30,17,8,True,False,False,False,False,False,CBS-DK,False,90.0014,15213,28421,2161169,5518810,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,-1,28,CBS,13723,0,0,0,0,0,0,0,0,1490,,25891,3075,0,0,0,15213,0,311,0,0,0
5,2,4,True,False,True,False,False,False,CBS-DK,False,0.000903,0,1,126,356,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-3.scen,121,0,CBS,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
10,20,2,True,False,True,False,False,False,CBS-DK,False,0.923572,47,95,183525,233096,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-21.scen,235,4,CBS,47,0,47,0,0,0,16,0,0,0,,0,104,0,0,0,47,1,0,0,0,0
10,10,8,True,False,False,True,True,False,CBSH-RM-DK,False,0.248359,35,71,15083,28747,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-11.scen,239,13,CBSH-RM,15,0,0,11,8,0,0,0,1,0,,80,0,17,13,5,0,1,0,0,0,0
10,17,4,True,False,True,False,False,False,CBS-DK,False,12.274,954,1909,2347438,3780426,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,262,12,CBS,954,0,954,0,0,0,38,0,0,0,,0,1918,0,0,0,954,1,0,0,0,0
10,11,4,True,False,False,False,False,False,CBS-DK,False,0.032267,12,25,3635,8303,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-12.scen,281,4,CBS,12,0,0,0,0,0,0,0,0,0,,34,0,0,0,0,12,1,0,0,0,0
15,18,2,True,False,False,False,False,False,CBS-DK,False,7.17206,1363,2671,1083413,1657393,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-19.scen,500,14,CBS,1307,0,0,0,0,0,384,0,0,56,,2360,325,0,0,0,1363,1,0,0,0,0
20,8,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0012,19853,39155,7468920,14439422,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-9.scen,-1,33,CBSH-RM,11935,0,0,1187,6730,0,0,0,1,0,,39727,0,5747,14106,0,0,0,51,0,23,0
5,5,8,True,False,False,False,False,False,CBS-DK,False,2.07648,170,314,204965,306899,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-6.scen,193,17,CBS,143,0,0,0,0,0,19,0,0,27,,245,73,0,0,0,170,1,0,0,0,0
20,4,4,True,False,True,False,False,False,CBS-DK,False,90.0007,27466,54924,6004903,13834705,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-5.scen,-1,12,CBS,27466,0,27466,0,0,0,532,0,0,0,,0,54952,0,0,0,27466,0,73,0,0,0
15,15,8,True,False,False,True,True,False,CBSH-RM-DK,True,0.208749,37,73,11962,24543,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-16.scen,513,16,CBSH-RM,25,0,0,8,4,0,0,0,0,0,,89,0,25,12,0,0,1,0,0,0,0
5,17,4,True,False,False,True,True,False,CBSH-RM-DK,False,0.001077,0,1,128,424,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-18.scen,122,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,1,0,0,0,0
20,21,4,True,False,False,True,True,False,CBSH-RM-DK,True,0.58374,197,386,50142,102030,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-22.scen,505,33,CBSH-RM,87,0,0,12,79,0,0,0,19,0,,414,0,131,62,4,0,0,2,0,0,0
20,12,2,True,False,False,True,True,False,CBSH-RM-DK,True,18.0459,2213,4229,4659315,5435497,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-13.scen,635,48,CBSH-RM,1224,0,0,64,552,0,0,0,373,0,,4492,0,1456,756,1,0,0,2,0,2,0
